Data from USB2G569231__37__05-47-22-248.txt Node

Date: Thu Dec 14 05:47:22 BDT 2023
User: user
Spectrometer: USB2G56923
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	-0.02
351	-0.18
352	-0.1
353	-0.15
354	0.45
355	0.08
356	0.9
357	0.4
358	0.89
359	0.9
360	0.98
361	0.82
362	1.46
363	1.89
364	1.04
365	-0.22
366	-0.06
367	0.91
368	2
369	1.9
370	1.88
371	0.65
372	0.78
373	0.93
374	1.98
375	0.98
376	0.6
377	0.9
378	0.79
379	1.94
380	0.89
381	0.89
382	1.11
383	-0.03
384	0.55
385	2.03
386	3.01
387	1.21
388	0.84
389	1.2
390	0.89
391	0.9
392	0.8
393	1.59
394	0.9
395	0.16
396	0.62
397	-1.03
398	0.09
399	-1.08
400	-1.11
401	-0.46
402	-0.96
403	0.03
404	0.4
405	0.9
406	0.78
407	-0.33
408	-0.1
409	-0.13
410	-0.76
411	-1.13
412	-1.31
413	-0.65
414	-1.19
415	-0.04
416	1
417	0.93
418	-0.11
419	0.62
420	-1.12
421	-0.15
422	1.37
423	1.9
424	1.02
425	0.9
426	0.75
427	0.83
428	2.01
429	1.7
430	0.89
431	0.53
432	-0.06
433	-0.1
434	-0.1
435	-0.03
436	-1.1
437	-1.11
438	-0.74
439	-0.04
440	1.75
441	-0.29
442	-0.18
443	0.84
444	-0.07
445	-0.06
446	-1.12
447	-1.07
448	0.02
449	0.89
450	-0.07
451	-0.7
452	-0.1
453	-0.19
454	0.85
455	-0.34
456	-1.16
457	0.48
458	0.91
459	0.9
460	0.55
461	-0.2
462	-0.12
463	1.01
464	-0.11
465	-0.99
466	-0.13
467	0.18
468	-0.19
469	0.89
470	0.92
471	2
472	1.88
473	0.93
474	0.9
475	0.48
476	3.01
477	3.77
478	4
479	3.17
480	2.89
481	0.92
482	1.44
483	1.07
484	0.96
485	0.9
486	0.56
487	-0.12
488	0.93
489	1.01
490	-0.12
491	1.92
492	0.88
493	1.97
494	1.02
495	2.88
496	2.09
497	3.5
498	1.76
499	1.96
500	1.92
501	3.01
502	2.9
503	2.89
504	1.8
505	0.8
506	0.87
507	1.87
508	2.89
509	2.53
510	1.77
511	0.84
512	0.01
513	1.28
514	2.97
515	1.97
516	2.18
517	3.97
518	3.9
519	3.91
520	4.97
521	4.45
522	4.79
523	4.91
524	5.62
525	6.78
526	7.87
527	7.94
528	9.85
529	11.29
530	14.22
531	14.91
532	15.74
533	22.4
534	22.62
535	23.19
536	28.99
537	35.18
538	37.02
539	40.05
540	46.17
541	55.67
542	64.38
543	76.88
544	81.59
545	98.26
546	123.4
547	134.06
548	151.5
549	177.15
550	200.17
551	231.36
552	268.98
553	305.55
554	344.27
555	398.96
556	473.94
557	532.53
558	602.65
559	722.61
560	803.01
561	939.97
562	1069.62
563	1227.24
564	1392.12
565	1598.54
566	1807.33
567	2037.52
568	2278.69
569	2528.25
570	2767.42
571	2983.71
572	3192.27
573	3328.19
574	3360.55
575	3402.87
576	3275.82
577	3035.58
578	2704.6
579	2289.05
580	1882.06
581	1509.42
582	1222.37
583	1006.44
584	839.93
585	724.87
586	620.73
587	526.99
588	457.27
589	374.95
590	310.8
591	246.22
592	200.16
593	163.81
594	126.24
595	104.79
596	84
597	69.37
598	57.73
599	45.33
600	38.98
601	33.77
602	28.63
603	24.22
604	19.78
605	16.59
606	12.8
607	10.85
608	13.11
609	8.68
610	6.4
611	4.78
612	4.9
613	4.91
614	3.87
615	2.85
616	2.94
617	3.49
618	2.53
619	1.84
620	2.76
621	1.9
622	2.98
623	2.97
624	3.01
625	1.44
626	1.3
627	0.75
628	0.97
629	-0.1
630	0.8
631	0.93
632	1.97
633	2.49
634	0.94
635	1.03
636	1.03
637	0.91
638	1.93
639	2.03
640	2.06
641	1.57
642	1.91
643	1.9
644	1.9
645	1.9
646	1.9
647	1.89
648	0.85
649	-0.01
650	0.66
651	5.09
652	8.92
653	6.56
654	3.49
655	2.02
656	1.83
657	3.03
658	3.89
659	1.89
660	1.95
661	-0.11
662	1.1
663	1.01
664	0.8
665	1.76
666	1.42
667	0.56
668	0.89
669	1.81
670	0.77
671	0.91
672	0.94
673	0.93
674	1
675	0.96
676	1.03
677	1
678	0.79
679	1.84
680	1.26
681	1.16
682	0.98
683	1.23
684	0.72
685	0.05
686	0.93
687	-0.01
688	0.87
689	-0.1
690	0.9
691	1.82
692	1.84
693	2.02
694	1.82
695	2.09
696	1.19
697	3
698	1.83
699	1.25
700	0.88
701	1.59
702	0.92
703	1.42
704	2.01
705	0.89
706	0.23
707	0.93
708	2.09
709	0.93
710	0.54
711	0.13
712	0.75
713	0.1
714	1
715	0.95
716	0.76
717	0.9
718	0.83
719	2.13
720	2.65
721	1.89
722	1.84
723	2.87
724	2.9
725	2.96
726	1.91
727	0.99
728	1.78
729	1.88
730	0.72
731	1.8
732	2.87
733	3.01
734	2.65
735	1.99
736	0.49
737	-0.11
738	-0.2
739	0.88
740	0.39
741	0.3
742	0.72
743	1.44
744	2.68
745	0.86
746	0.23
747	-1.07
748	0.78
749	0.9
750	1.8
751	0.89
752	0.91
753	0.91
754	0.9
755	0.89
756	-0.03
757	1.99
758	0.8
759	0.91
760	0.55
761	1
762	0.91
763	0.2
764	0.98
765	-0.05
766	0.14
767	-0.01
768	-0.08
769	-0.11
770	0.9
771	0.92
772	0.09
773	0.84
774	1.95
775	0.93
776	0.93
777	1.36
778	0.89
779	0.97
780	-1.14
781	-1.16
782	-1.1
783	0.88
784	0.04
785	-0.88
786	-1.29
787	-0.13
788	0.01
789	-1.09
790	-1.1
791	-1.13
792	-0.1
793	-0.09
794	1.23
795	0.78
796	-0.29
797	0.22
798	0.77
799	-0.09
800	-0.11
801	0.81
802	1.88
803	1.54
804	-0.21
805	-0.1
806	0.01
807	0.92
808	0.88
809	0.85
810	1.06
811	-0.49
812	-1.6
813	-2.41
814	-0.06
815	-0.11
816	-0.1
817	0.17
818	-0.07
819	-0
820	0.71
821	0.89
822	-0.18
823	-0.18
824	1.98
825	1.87
826	0.95
827	-0.14
828	0.9
829	0.9
830	1.33
831	2.01
832	1.71
833	1.88
834	0.86
835	-0.07
836	-0.2
837	0.88
838	1.83
839	-0.19
840	0.98
841	0.3
842	1.98
843	1.88
844	0.97
845	3.01
846	3
847	1.81
848	2.88
849	1.91
850	2.16
851	1.81
852	1.8
853	2.87
854	2.94
855	3.63
856	2.9
857	2.02
858	2.94
859	2.97
860	1.38
861	1.81
862	1.9
863	1.9
864	1.91
865	1.16
866	0.9
867	1.98
868	1.99
869	0.95
870	1.88
871	1.82
872	1.9
873	1.9
874	1.9
875	1
876	1.88
877	1.63
878	1.9
879	2.03
880	1.87
881	0.87
882	0.97
883	0.79
884	1.69
885	0.87
886	0.83
887	1.87
888	1.84
889	1.9
890	2.26
891	2.21
892	1.9
893	0.8
894	1.01
895	-0.09
896	-0.22
897	-0.1
898	0.89
899	0.9
900	0.98
901	-0.08
902	-0.08
903	1.23
904	1.9
905	2.9
906	2.67
907	1.59
908	1.89
909	2.01
910	0.82
911	0.9
912	0.92
913	1.87
914	1.9
915	1.9
916	1.93
917	2.87
918	0.92
919	0.87
920	-0.11
921	-0.21
922	0.94
923	0.9
924	0.9
925	0.89
926	-0.32
927	-0
928	0.91
929	2.94
930	0.86
931	2.01
932	-0.27
933	0.87
934	1.98
935	1.02
936	-0.11
937	0.42
938	0.85
939	1.97
940	1.64
941	0.91
942	0.91
943	-0.07
944	-1.15
945	-0.11
946	-0.06
947	-1.19
948	-0.1
949	0.42
950	0.88
951	-0.11
952	-0.1
953	0.04
954	0.17
955	0.89
956	0.88
957	-1.05
958	-0.72
959	0.94
960	0.05
961	1
962	-0.11
963	-0
964	-0.13
965	-1.12
966	-0.06
